temperature_c,perceived_temperature_c,humidity,windspeed_kmh,conditions,season,is_holiday,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos
22.1,22.0,89.0,11.0,clear,Summer,0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
22.1,22.0,89.0,11.0,clear,Summer,0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
22.1,22.0,89.0,11.0,clear,Summer,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,0.25881904510252146,-0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,30.0,17.0,clear,Summer,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
34.3,36.0,29.0,11.0,clear,Summer,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,35.0,32.0,9.0,clear,Summer,0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
33.4,36.0,35.0,0.0,clear,Summer,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
31.5,34.0,44.0,17.0,clear,Summer,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
30.5,35.0,52.0,11.0,clear,Summer,0,1,-0.866025403784439,0.49999999999999933,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
30.5,35.0,52.0,11.0,clear,Summer,0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
28.7,33.0,62.0,11.0,clear,Summer,0,1,-0.5000000000000012,0.8660254037844379,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
28.7,33.0,62.0,6.0,clear,Summer,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
27.7,32.0,66.0,0.0,clear,Summer,0,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
26.8,30.0,70.0,9.0,clear,Summer,0,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
25.8,30.0,74.0,6.0,clear,Summer,0,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
25.8,31.0,84.0,9.0,clear,Summer,0,1,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
24.9,28.0,79.0,13.0,clear,Summer,0,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
24.0,26.0,79.0,7.0,clear,Summer,0,1,0.9659258262890682,0.25881904510252096,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
24.9,28.0,79.0,6.0,clear,Summer,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
26.8,30.0,70.0,0.0,clear,Summer,0,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
28.7,33.0,62.0,7.0,clear,Summer,0,1,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
30.5,36.0,56.0,0.0,clear,Summer,0,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
32.4,36.0,44.0,20.0,clear,Summer,0,1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
33.4,37.0,39.0,15.0,clear,Summer,0,1,0.25881904510252146,-0.9659258262890681,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
34.3,38.0,37.0,15.0,clear,Summer,0,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,17.0,clear,Summer,0,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,17.0,clear,Summer,0,1,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
34.3,38.0,37.0,19.0,clear,Summer,0,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,20.0,clear,Summer,0,1,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
35.2,37.0,26.0,20.0,clear,Summer,0,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
33.4,35.0,32.0,24.0,clear,Summer,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
31.5,33.0,39.0,9.0,clear,Summer,0,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
31.5,33.0,39.0,9.0,clear,Summer,0,1,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
31.5,33.0,39.0,9.0,clear,Summer,0,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
30.5,33.0,43.0,9.0,clear,Summer,0,1,-0.5000000000000012,0.8660254037844379,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
28.7,31.0,52.0,11.0,light_rain,Summer,0,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844388
27.7,31.0,58.0,15.0,clouds,Summer,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
27.7,31.0,58.0,13.0,clouds,Summer,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,17.0,clouds,Summer,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
25.8,28.0,54.0,28.0,clouds,Summer,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
25.8,28.0,54.0,20.0,clouds,Summer,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
25.8,28.0,51.0,0.0,clouds,Summer,0,0,0.9659258262890682,0.25881904510252096,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
24.9,27.0,58.0,7.0,clear,Summer,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,7.0,clear,Summer,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
27.7,30.0,52.0,13.0,clear,Summer,0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
28.7,30.0,46.0,17.0,clear,Summer,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
29.6,32.0,43.0,17.0,clear,Summer,0,0,0.5000000000000003,-0.8660254037844385,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,32.0,28.0,20.0,clear,Summer,0,0,0.25881904510252146,-0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,32.0,32.0,13.0,clear,Summer,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
32.4,34.0,34.0,15.0,clear,Summer,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
32.4,34.0,34.0,15.0,clear,Summer,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,33.0,36.0,13.0,clear,Summer,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,33.0,36.0,19.0,clear,Summer,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,32.0,32.0,9.0,clear,Summer,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
31.5,32.0,32.0,11.0,clear,Summer,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
28.7,30.0,43.0,9.0,clear,Summer,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
28.7,30.0,43.0,9.0,clear,Summer,0,0,-0.866025403784439,0.49999999999999933,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
27.7,29.0,45.0,9.0,clear,Summer,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,11.0,clear,Summer,0,0,-0.5000000000000012,0.8660254037844379,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,7.0,clear,Summer,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
25.8,28.0,54.0,0.0,clear,Summer,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
25.8,28.0,58.0,0.0,clear,Summer,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
25.8,28.0,58.0,0.0,clear,Summer,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.9,27.0,65.0,9.0,clear,Summer,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.0,26.0,65.0,7.0,clear,Summer,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.9,27.0,61.0,0.0,clear,Summer,0,0,0.9659258262890682,0.25881904510252096,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.9,27.0,65.0,9.0,clear,Summer,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
26.8,29.0,58.0,0.0,clear,Summer,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
26.8,29.0,62.0,6.0,clear,Summer,0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
29.6,33.0,49.0,11.0,clear,Summer,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
30.5,33.0,43.0,15.0,clear,Summer,0,0,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
32.4,34.0,34.0,13.0,clear,Summer,0,0,0.25881904510252146,-0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
33.4,34.0,28.0,13.0,clear,Summer,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
34.3,35.0,25.0,9.0,clear,Summer,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
34.3,35.0,25.0,13.0,clear,Summer,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
34.3,35.0,24.0,0.0,clouds,Summer,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
34.3,35.0,24.0,13.0,clouds,Summer,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
32.4,33.0,30.0,11.0,clouds,Summer,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
32.4,33.0,30.0,0.0,clouds,Summer,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
31.5,33.0,36.0,9.0,clouds,Summer,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
27.7,30.0,55.0,33.0,light_rain,Summer,0,0,-0.866025403784439,0.49999999999999933,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.9,27.0,70.0,19.0,clouds,Summer,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.0,26.0,79.0,13.0,clear,Summer,0,0,-0.5000000000000012,0.8660254037844379,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
23.0,24.0,83.0,0.0,clear,Summer,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
24.0,26.0,79.0,6.0,clear,Summer,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
24.0,26.0,74.0,0.0,clear,Summer,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
23.0,24.0,83.0,9.0,clear,Summer,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
24.0,26.0,74.0,13.0,clear,Summer,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
24.0,26.0,69.0,17.0,clear,Summer,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
23.0,25.0,69.0,0.0,clear,Summer,1,0,0.9659258262890682,0.25881904510252096,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
23.0,25.0,69.0,0.0,clear,Summer,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
24.0,26.0,65.0,0.0,clear,Summer,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
24.9,27.0,61.0,7.0,clear,Summer,1,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
27.7,30.0,52.0,0.0,clear,Summer,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
29.6,32.0,46.0,0.0,clear,Summer,1,0,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
30.5,34.0,46.0,9.0,clear,Summer,1,0,0.25881904510252146,-0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
32.4,36.0,41.0,15.0,clear,Summer,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
34.3,38.0,35.0,0.0,clear,Summer,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
34.3,38.0,37.0,11.0,clear,Summer,1,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
35.2,40.0,35.0,20.0,clear,Summer,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
35.2,40.0,35.0,17.0,clear,Summer,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
35.2,40.0,35.0,20.0,clear,Summer,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
34.3,40.0,42.0,13.0,clear,Summer,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
32.4,37.0,47.0,15.0,clear,Summer,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
32.4,37.0,47.0,15.0,clear,Summer,1,0,-0.866025403784439,0.49999999999999933,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
31.5,37.0,53.0,9.0,clear,Summer,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
30.5,36.0,56.0,15.0,clear,Summer,1,0,-0.5000000000000012,0.8660254037844379,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
28.7,30.0,43.0,6.0,clouds,Summer,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,7.0,clear,Summer,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,19.0,clear,Summer,0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
26.8,28.0,51.0,0.0,clear,Summer,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
25.8,28.0,54.0,13.0,clear,Summer,0,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
25.8,28.0,58.0,0.0,clear,Summer,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
25.8,29.0,62.0,0.0,clear,Summer,0,0,0.9659258262890682,0.25881904510252096,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
25.8,28.0,58.0,0.0,clear,Summer,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
27.7,30.0,55.0,0.0,clear,Summer,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
29.6,33.0,49.0,9.0,clear,Summer,0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
31.5,36.0,49.0,20.0,clear,Summer,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
32.4,36.0,44.0,24.0,clear,Summer,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
34.3,38.0,35.0,20.0,clear,Summer,0,0,0.25881904510252146,-0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
34.3,38.0,35.0,24.0,clear,Summer,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,15.0,clear,Summer,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,22.0,clear,Summer,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,24.0,clear,Summer,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
35.2,39.0,33.0,17.0,clear,Summer,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
35.2,40.0,35.0,11.0,clear,Summer,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
34.3,39.0,39.0,22.0,clouds,Summer,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
33.4,37.0,39.0,17.0,clouds,Summer,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
32.4,36.0,41.0,15.0,clouds,Summer,0,0,-0.866025403784439,0.49999999999999933,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
31.5,35.0,47.0,13.0,clear,Summer,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
30.5,37.0,59.0,9.0,clear,Summer,0,0,-0.5000000000000012,0.8660254037844379,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
29.6,34.0,55.0,11.0,clear,Summer,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
28.7,33.0,62.0,9.0,clear,Summer,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
28.7,32.0,55.0,15.0,clear,Summer,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
27.7,31.0,62.0,9.0,clear,Summer,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
26.8,30.0,70.0,13.0,clouds,Summer,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
26.8,30.0,66.0,15.0,clear,Summer,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
26.8,30.0,66.0,13.0,clear,Summer,0,1,0.9659258262890682,0.25881904510252096,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
26.8,30.0,66.0,13.0,clear,Summer,0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
28.7,30.0,46.0,9.0,clear,Summer,0,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
29.6,31.0,41.0,11.0,clear,Summer,0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
30.5,32.0,36.0,9.0,clear,Summer,0,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
32.4,33.0,30.0,0.0,clear,Summer,0,1,0.5000000000000003,-0.8660254037844385,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
31.5,32.0,32.0,6.0,clear,Summer,0,1,0.25881904510252146,-0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
33.4,34.0,28.0,7.0,clear,Summer,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
34.3,36.0,27.0,7.0,clear,Summer,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
34.3,37.0,31.0,11.0,clear,Summer,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
35.2,38.0,29.0,13.0,clear,Summer,0,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
35.2,38.0,29.0,7.0,clear,Summer,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
35.2,38.0,29.0,0.0,clear,Summer,0,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
34.3,37.0,33.0,17.0,clear,Summer,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
33.4,36.0,35.0,15.0,clear,Summer,0,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
32.4,35.0,39.0,7.0,clear,Summer,0,1,-0.866025403784439,0.49999999999999933,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
30.5,35.0,52.0,9.0,clear,Summer,0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
29.6,34.0,55.0,13.0,clear,Summer,0,1,-0.5000000000000012,0.8660254037844379,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
29.6,36.0,63.0,7.0,clear,Summer,0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
28.7,34.0,66.0,9.0,clear,Summer,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
27.7,32.0,70.0,11.0,clear,Summer,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
27.7,33.0,72.0,11.0,clear,Summer,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
26.8,31.0,74.0,9.0,clear,Summer,0,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
26.8,31.0,74.0,11.0,clear,Summer,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
